31.12.2012,OX,20 let,"3,245","3,305","3,304","3,264","-0,15%",
30.11.2012,OX,1 rok,"3,750","3,780","3,770","3,891","-3,21%",
30.11.2012,OX,2 roky,"3,660","3,690","3,662","3,815","-3,61%",
30.11.2012,OX,3 roky,"3,605","3,645","3,620","3,758","-3,33%",
30.11.2012,OX,4 roky,"3,605","3,645","3,617","3,745","-2,95%",
30.11.2012,OX,5 let,"3,620","3,680","3,630","3,748","-2,80%",
30.11.2012,OX,6 let,"3,650","3,710","3,655","3,767","-2,13%",
30.11.2012,OX,7 let,"3,670","3,730","3,686","3,793","-2,25%",
30.11.2012,OX,8 let,"3,722","3,762","3,722","3,828","-2,05%",
30.11.2012,OX,9 let,"3,750","3,810","3,757","3,850","-1,82%",
30.11.2012,OX,10 let,"3,780","3,820","3,782","3,878","-2,06%",
30.11.2012,OX,12 let,"3,750","3,810","3,760","3,840","-1,56%",
30.11.2012,OX,15 let,"3,630","3,690","3,625","3,740","-2,14%",
30.11.2012,OX,20 let,"3,460","3,520","3,440","3,530","-1,97%",
31.10.2012,OX,1 rok,"4,163","4,193","4,180","4,185","-0,06%",
31.10.2012,OX,2 roky,"4,110","4,170","4,145","4,140","-0,36%",
31.10.2012,OX,3 roky,"4,100","4,140","4,120","4,115","-0,24%",
31.10.2012,OX,4 roky,"4,120","4,160","4,148","4,140","-0,36%",
31.10.2012,OX,5 let,"4,160","4,210","4,188","4,185","-0,48%",
31.10.2012,OX,6 let,"4,200","4,250","4,220","4,227","-0,35%",
31.10.2012,OX,7 let,"4,240","4,290","4,265","4,273","-0,47%",
31.10.2012,OX,8 let,"4,280","4,340","4,315","4,321","-0,46%",
31.10.2012,OX,9 let,"4,320","4,380","4,355","4,347","-0,46%",
31.10.2012,OX,10 let,"4,345","4,385","4,378","4,373","-0,57%",
31.10.2012,OX,12 let,"4,300","4,360","4,335","4,332","-0,57%",
31.10.2012,OX,15 let,"4,190","4,250","4,200","4,240","-0,59%",
31.10.2012,OX,20 let,"3,940","4,000","3,935","3,970","-0,75%",
28.09.2012,OX,1 rok,"4,350","4,380","4,360","4,380","-0,57%",
28.09.2012,OX,2 roky,"4,220","4,250","4,230","4,260","-0,94%",
28.09.2012,OX,3 roky,"4,180","4,220","4,200","4,215","-0,83%",
28.09.2012,OX,4 roky,"4,175","4,215","4,195","4,208","-0,71%",
28.09.2012,OX,5 let,"4,200","4,240","4,205","4,228","-0,65%",
28.09.2012,OX,6 let,"4,220","4,250","4,232","4,250","-0,59%",
28.09.2012,OX,7 let,"4,255","4,285","4,265","4,287","-0,70%",
28.09.2012,OX,8 let,"4,300","4,330","4,300","4,325","-0,58%",
28.09.2012,OX,9 let,"4,345","4,375","4,330","4,365","-0,46%",
28.09.2012,OX,10 let,"4,340","4,380","4,356","4,370","-0,68%",
28.09.2012,OX,12 let,"4,300","4,360","4,320","4,340","-0,69%",
28.09.2012,OX,15 let,"4,150","4,210","4,181","4,210","-0,95%",
28.09.2012,OX,20 let,"3,925","3,955","3,916","3,945","-0,76%",
31.08.2012,OX,1 rok,"4,520","4,550","4,535","4,565","-0,98%",
31.08.2012,OX,2 roky,"4,320","4,380","4,360","4,380","-1,14%",
31.08.2012,OX,3 roky,"4,260","4,320","4,290","4,314","-0,92%",
31.08.2012,OX,4 roky,"4,230","4,290","4,260","4,290","-1,16%",
31.08.2012,OX,5 let,"4,230","4,290","4,255","4,291","-1,16%",
31.08.2012,OX,6 let,"4,250","4,310","4,265","4,315","-1,15%",
31.08.2012,OX,7 let,"4,280","4,340","4,295","4,346","-1,15%",
31.08.2012,OX,8 let,"4,320","4,380","4,335","4,385","-1,14%",
31.08.2012,OX,9 let,"4,350","4,410","4,370","4,425","-1,13%",
31.08.2012,OX,10 let,"4,360","4,420","4,380","4,435","-1,13%",
31.08.2012,OX,12 let,"4,310","4,370","4,344","4,395","-1,36%",
31.08.2012,OX,15 let,"4,150","4,210","4,179","4,230","-1,42%",
31.08.2012,OX,20 let,"3,850","3,910","3,890","3,920","-2,63%",
31.07.2012,OX,1 rok,"4,700","4,730","4,708","4,710","0,16%",
31.07.2012,OX,2 roky,"4,425","4,455","4,443","4,455","-0,56%",
31.07.2012,OX,3 roky,"4,325","4,365","4,354","4,365","-0,69%",
31.07.2012,OX,4 roky,"4,295","4,335","4,325","4,345","-0,69%",
31.07.2012,OX,5 let,"4,305","4,345","4,320","4,345","-0,86%",
31.07.2012,OX,6 let,"4,310","4,370","4,345","4,374","-1,03%",
31.07.2012,OX,7 let,"4,350","4,410","4,375","4,410","-0,90%",
31.07.2012,OX,8 let,"4,390","4,450","4,424","4,453","-0,90%",
31.07.2012,OX,9 let,"4,430","4,490","4,455","4,491","-0,67%",
31.07.2012,OX,10 let,"4,450","4,490","4,475","4,500","-0,89%",
31.07.2012,OX,12 let,"4,390","4,450","4,430","4,445","-0,90%",
31.07.2012,OX,15 let,"4,220","4,280","4,260","4,280","-0,93%",
31.07.2012,OX,20 let,"3,930","3,990","3,980","3,990","-1,00%",
29.06.2012,OX,1 rok,"4,990","5,040","5,010","5,010","0,00%",
29.06.2012,OX,2 roky,"4,670","4,730","4,710","4,733","-1,00%",
29.06.2012,OX,3 roky,"4,585","4,645","4,625","4,645","-1,07%",
29.06.2012,OX,4 roky,"4,585","4,645","4,625","4,630","-0,97%",
29.06.2012,OX,5 let,"4,585","4,645","4,625","4,660","-1,39%",
29.06.2012,OX,6 let,"4,615","4,675","4,660","4,682","-1,38%",
29.06.2012,OX,7 let,"4,645","4,705","4,690","4,708","-1,16%",
29.06.2012,OX,8 let,"4,670","4,720","4,710","4,730","-1,16%",
29.06.2012,OX,9 let,"4,680","4,740","4,720","4,745","-1,26%",
29.06.2012,OX,10 let,"4,680","4,750","4,725","4,750","-1,15%",
29.06.2012,OX,12 let,"4,640","4,700","4,655","4,700","-1,06%",
29.06.2012,OX,15 let,"4,460","4,510","4,500","4,540","-1,64%",
29.06.2012,OX,20 let,"4,170","4,220","4,210","4,250","-1,99%",
31.05.2012,OX,1 rok,"5,100","5,140","5,124","5,125","0,00%",
31.05.2012,OX,2 roky,"4,885","4,915","4,889","4,890","0,20%",
31.05.2012,OX,3 roky,"4,790","4,830","4,800","4,810","0,00%",
31.05.2012,OX,4 roky,"4,760","4,820","4,781","4,790","-0,10%",
31.05.2012,OX,5 let,"4,770","4,810","4,781","4,790","-0,10%",
31.05.2012,OX,6 let,"4,783","4,823","4,793","4,795","-0,14%",
31.05.2012,OX,7 let,"4,797","4,837","4,805","4,807","-0,07%",
31.05.2012,OX,8 let,"4,810","4,850","4,820","4,825","0,00%",
31.05.2012,OX,9 let,"4,818","4,858","4,830","4,835","-0,04%",
31.05.2012,OX,10 let,"4,815","4,855","4,830","4,835","-0,10%",
31.05.2012,OX,12 let,"4,760","4,830","4,770","4,805","-0,10%",
31.05.2012,OX,15 let,"4,580","4,630","4,600","4,600","-0,11%",
31.05.2012,OX,20 let,"4,320","4,380","4,335","4,349","0,00%",
30.04.2012,OX,1 rok,"5,100","5,140","5,107","5,130","0,00%",
30.04.2012,OX,2 roky,"4,943","4,973","4,943","4,960","0,05%",
30.04.2012,OX,3 roky,"4,910","4,950","4,915","4,938","0,14%",
30.04.2012,OX,4 roky,"4,910","4,960","4,924","4,940","-0,10%",
30.04.2012,OX,5 let,"4,925","4,965","4,930","4,950","0,00%",
30.04.2012,OX,6 let,"4,937","4,977","4,950","4,970","-0,27%",
30.04.2012,OX,7 let,"4,952","4,992","4,967","4,985","-0,07%",
30.04.2012,OX,8 let,"4,965","5,005","4,983","4,995","-0,30%",
30.04.2012,OX,9 let,"4,977","5,017","4,992","5,005","-0,27%",
30.04.2012,OX,10 let,"4,985","5,025","4,993","5,008","-0,10%",
30.04.2012,OX,12 let,"4,930","5,000","4,950","4,974","-0,10%",
30.04.2012,OX,15 let,"4,750","4,820","4,780","4,788","-0,10%",
30.04.2012,OX,20 let,"4,500","4,550","4,507","4,540","-0,11%",
30.03.2012,OX,1 rok,"4,930","4,970","4,945","4,950","-0,20%",
30.03.2012,OX,2 roky,"4,780","4,840","4,825","4,840","-0,82%",
30.03.2012,OX,3 roky,"4,760","4,820","4,805","4,820","-0,73%",
30.03.2012,OX,4 roky,"4,790","4,850","4,835","4,850","-0,72%",
30.03.2012,OX,5 let,"4,830","4,880","4,865","4,880","-0,72%",
30.03.2012,OX,6 let,"4,860","4,920","4,895","4,910","-0,61%",
30.03.2012,OX,7 let,"4,880","4,940","4,920","4,935","-0,71%",
30.03.2012,OX,8 let,"4,890","4,960","4,935","4,950","-0,71%",
30.03.2012,OX,9 let,"4,910","4,960","4,940","4,959","-0,70%",
30.03.2012,OX,10 let,"4,910","4,960","4,935","4,960","-0,70%",
30.03.2012,OX,12 let,"4,870","4,920","4,885","4,910","-0,71%",
30.03.2012,OX,15 let,"4,680","4,750","4,725","4,745","-0,74%",
30.03.2012,OX,20 let,"4,420","4,490","4,470","4,486","-0,78%",
29.02.2012,OX,1 rok,"4,950","4,990","4,960","4,960","0,10%",
29.02.2012,OX,2 roky,"4,795","4,845","4,804","4,817","0,21%",
29.02.2012,OX,3 roky,"4,735","4,785","4,750","4,767","-0,10%",
29.02.2012,OX,4 roky,"4,725","4,775","4,740","4,765","-0,21%",
29.02.2012,OX,5 let,"4,735","4,785","4,750","4,775","-0,31%",
29.02.2012,OX,6 let,"4,760","4,800","4,760","4,780","0,00%",
29.02.2012,OX,7 let,"4,770","4,820","4,775","4,800","-0,31%",
29.02.2012,OX,8 let,"4,785","4,835","4,790","4,820","-0,27%",
29.02.2012,OX,9 let,"4,795","4,845","4,800","4,830","-0,25%",
29.02.2012,OX,10 let,"4,795","4,845","4,805","4,830","-0,21%",
29.02.2012,OX,12 let,"4,760","4,800","4,765","4,791","-0,10%",
29.02.2012,OX,15 let,"4,570","4,620","4,595","4,632","-0,43%",
29.02.2012,OX,20 let,"4,310","4,370","4,325","4,350","-0,23%",
31.01.2012,OX,1 rok,"5,020","5,080","5,040","5,054","0,00%",
31.01.2012,OX,2 roky,"4,905","4,935","4,905","4,920","-0,51%",
31.01.2012,OX,3 roky,"4,825","4,855","4,830","4,855","-0,72%",
31.01.2012,OX,4 roky,"4,790","4,850","4,810","4,840","-0,82%",
31.01.2012,OX,5 let,"4,790","4,840","4,815","4,850","-1,23%",
31.01.2012,OX,6 let,"4,800","4,870","4,832","4,870","-1,33%",
31.01.2012,OX,7 let,"4,830","4,880","4,850","4,890","-1,32%",
31.01.2012,OX,8 let,"4,840","4,890","4,872","4,910","-1,42%",
31.01.2012,OX,9 let,"4,840","4,910","4,889","4,924","-1,42%",
31.01.2012,OX,10 let,"4,850","4,910","4,885","4,920","-1,31%",
31.01.2012,OX,12 let,"4,810","4,870","4,840","4,880","-1,33%",
31.01.2012,OX,15 let,"4,640","4,710","4,690","4,720","-1,37%",
31.01.2012,OX,20 let,"4,380","4,430","4,420","4,440","-1,45%",
